"Serie","cvegeo","Entidad_federativa","Periodo","Sexo|Total_Grupo_de_edad|Total","Sexo|Total_Grupo_de_edad|De_5_a_14_años","Sexo|Total_Grupo_de_edad|De_15_a_17_años","Sexo|Hombres_Grupo_de_edad|Total","Sexo|Hombres_Grupo_de_edad|De_5_a_14_años","Sexo|Hombres_Grupo_de_edad|De_15_a_17_años","Sexo|Mujeres_Grupo_de_edad|Total","Sexo|Mujeres_Grupo_de_edad|De_5_a_14_años","Sexo|Mujeres_Grupo_de_edad|De_15_a_17_años",
"Población_de_5_a_17_años",	25,"Sinaloa","2017","734,524","558,503","176,021","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	26,"Sonora","2017","686,170","512,336","173,834","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	27,"Tabasco","2017","598,672","458,432","140,240","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	28,"Tamaulipas","2017","850,358","637,168","213,190","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	29,"Tlaxcala","2017","330,892","250,848","80,044","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	30,"Veracruz_de_Ignacio_de_la_Llave","2017","1,917,462","1,483,204","434,258","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	31,"Yucatán","2017","487,365","371,213","116,152","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	32,"Zacatecas","2017","403,116","307,963","95,153","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	00,"Estados_Unidos_Mexicanos","2015","29,412,038","22,465,991","6,946,047","14,970,381","11,422,506","3,547,875","14,441,657","11,043,485","3,398,172",
"Población_de_5_a_17_años",	01,"Aguascalientes","2015","333,681","254,837","78,844","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	02,"Baja_California","2015","816,252","609,814","206,438","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	03,"Baja_California_Sur","2015","181,275","141,390","39,885","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	04,"Campeche","2015","221,293","171,900","49,393","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	05,"Coahuila_de_Zaragoza","2015","718,449","547,214","171,235","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	06,"Colima","2015","171,955","129,904","42,051","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	07,"Chiapas","2015","1,530,205","1,196,496","333,709","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	08,"Chihuahua","2015","934,297","717,248","217,049","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	09,"Ciudad_de_México","2015","1,600,444","1,218,320","382,124","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	10,"Durango","2015","453,839","349,639","104,200","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	11,"Guanajuato","2015","1,478,769","1,135,837","342,932","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	12,"Guerrero","2015","1,009,227","774,947","234,280","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	13,"Hidalgo","2015","738,970","576,666","162,304","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	14,"Jalisco","2015","1,902,339","1,450,707","451,632","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	15,"México","2015","4,150,277","3,173,850","976,427","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	16,"Michoacán_de_Ocampo","2015","1,110,503","850,461","260,042","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	17,"Morelos","2015","462,723","345,593","117,130","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	18,"Nayarit","2015","295,800","227,835","67,965","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	19,"Nuevo_León","2015","1,159,581","883,837","275,744","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	20,"Oaxaca","2015","994,490","766,948","227,542","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	21,"Puebla","2015","1,579,523","1,182,158","397,365","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	22,"Querétaro","2015","490,578","375,255","115,323","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	23,"Quintana_Roo","2015","377,512","292,558","84,954","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	24,"San_Luis_Potosí","2015","700,689","528,468","172,221","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	25,"Sinaloa","2015","714,071","542,321","171,750","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	26,"Sonora","2015","694,147","513,298","180,849","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	27,"Tabasco","2015","602,522","468,116","134,406","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	28,"Tamaulipas","2015","859,929","669,943","189,986","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	29,"Tlaxcala","2015","332,529","257,573","74,956","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	30,"Veracruz_de_Ignacio_de_la_Llave","2015","1,893,069","1,423,606","469,463","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	31,"Yucatán","2015","493,612","372,188","121,424","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	32,"Zacatecas","2015","409,488","317,064","92,424","ND","ND","ND","ND","ND","ND",
"Población_de_5_a_17_años",	00,"Estados_Unidos_Mexicanos","2013","29,337,620","22,696,823","6,640,797","14,944,579","11,561,911","3,382,668","14,393,041","11,134,912","3,258,129",
"Población_de_5_a_17_años",	01,"Aguascalientes","2013","333,839","254,151","79,688","ND","ND","ND","ND","ND","ND",
